timestamp,datetime_utc,open,high,low,close,volume,trades
1677630960,2023-03-01 00:36:00+00:00,23202.6,23202.6,23188.7,23188.7,0.31231272,13
1677631020,2023-03-01 00:37:00+00:00,23188.7,23196.8,23188.7,23194.6,0.24282490999999995,19
1677631080,2023-03-01 00:38:00+00:00,23194.7,23201.1,23194.7,23201.1,0.32378189,11
1677631140,2023-03-01 00:39:00+00:00,23201.2,23201.2,23201.2,23201.2,8.04756923,20
1677631200,2023-03-01 00:40:00+00:00,23201.2,23201.2,23196.2,23196.2,0.0026656,5
1677631260,2023-03-01 00:41:00+00:00,23194.8,23194.8,23194.7,23194.7,0.58849228,11
1677631320,2023-03-01 00:42:00+00:00,23194.8,23196.2,23194.8,23196.2,0.00337683,8
1677631380,2023-03-01 00:43:00+00:00,23196.2,23196.2,23171.3,23171.3,1.2008539000000003,47
1677631440,2023-03-01 00:44:00+00:00,23171.2,23171.2,23163.4,23163.5,0.37125210000000003,60
1677631500,2023-03-01 00:45:00+00:00,23163.4,23163.4,23152.9,23153.0,0.17733219,33
1677631560,2023-03-01 00:46:00+00:00,23153.0,23153.0,23152.9,23153.0,0.17452645999999997,10
1677631620,2023-03-01 00:47:00+00:00,23153.0,23153.0,23149.4,23149.5,0.8306653899999998,25
1677631680,2023-03-01 00:48:00+00:00,23149.4,23149.4,23126.5,23126.5,0.5234865900000001,43
1677631740,2023-03-01 00:49:00+00:00,23126.5,23126.6,23110.0,23110.0,7.319568769999997,43
1677631800,2023-03-01 00:50:00+00:00,23110.1,23110.1,23060.9,23065.5,8.115414179999993,72
1677631860,2023-03-01 00:51:00+00:00,23065.5,23090.2,23063.2,23065.7,2.7120278000000018,61
1677631920,2023-03-01 00:52:00+00:00,23065.6,23065.8,23065.4,23065.5,2.841493960000001,52
1677631980,2023-03-01 00:53:00+00:00,23065.5,23065.7,23044.0,23046.7,6.105727339999999,94
1677632040,2023-03-01 00:54:00+00:00,23046.7,23054.0,23044.0,23049.6,0.4038364799999999,23
1677632100,2023-03-01 00:55:00+00:00,23049.6,23049.6,23044.0,23046.0,1.8942822799999999,46
1677632160,2023-03-01 00:56:00+00:00,23045.9,23064.2,23044.0,23064.2,2.880401630000001,21
1677632220,2023-03-01 00:57:00+00:00,23065.3,23100.0,23065.3,23100.0,0.7926569299999999,33
1677632280,2023-03-01 00:58:00+00:00,23100.0,23116.7,23099.9,23099.9,0.6564362099999999,43
1677632340,2023-03-01 00:59:00+00:00,23097.8,23097.9,23097.7,23097.9,0.15384239,7
1677632400,2023-03-01 01:00:00+00:00,23097.9,23100.0,23085.2,23085.2,1.6716041000000001,40
1677632460,2023-03-01 01:01:00+00:00,23081.2,23120.1,23081.2,23120.1,0.6144826999999999,34
1677632520,2023-03-01 01:02:00+00:00,23120.0,23123.1,23120.0,23123.1,0.1859538,15
1677632580,2023-03-01 01:03:00+00:00,23123.1,23123.1,23108.7,23112.7,0.27944980999999997,15
1677632640,2023-03-01 01:04:00+00:00,23112.7,23118.7,23112.7,23118.5,0.08181904999999999,9
1677632700,2023-03-01 01:05:00+00:00,23118.5,23118.7,23106.9,23118.5,0.25979718999999996,28
1677632760,2023-03-01 01:06:00+00:00,23118.5,23121.4,23118.5,23121.4,1.3114725299999999,10
1677632820,2023-03-01 01:07:00+00:00,23121.4,23133.1,23121.4,23132.9,0.18551435999999993,17
1677632880,2023-03-01 01:08:00+00:00,23132.9,23142.9,23132.9,23140.4,1.2716053399999998,28
1677632940,2023-03-01 01:09:00+00:00,23134.7,23134.7,23130.7,23130.8,0.19211814000000002,6
1677633000,2023-03-01 01:10:00+00:00,23130.8,23141.0,23130.8,23141.0,1.11284095,22
1677633060,2023-03-01 01:11:00+00:00,23142.9,23149.4,23142.9,23144.4,0.16888752999999998,10
1677633120,2023-03-01 01:12:00+00:00,23146.6,23153.0,23146.6,23153.0,0.042780649999999996,10
1677633180,2023-03-01 01:13:00+00:00,23153.0,23163.5,23153.0,23163.5,0.12827905,12
1677633240,2023-03-01 01:14:00+00:00,23161.4,23166.1,23157.8,23165.9,4.35660518,19
1677633300,2023-03-01 01:15:00+00:00,23166.1,23166.8,23165.9,23165.9,0.25028995,10
1677633360,2023-03-01 01:16:00+00:00,23165.9,23166.0,23165.8,23165.8,0.17135935,17
1677633420,2023-03-01 01:17:00+00:00,23165.8,23165.8,23147.1,23147.6,0.73555641,28
1677633480,2023-03-01 01:18:00+00:00,23147.5,23163.3,23147.5,23163.2,0.27526227000000003,28
1677633540,2023-03-01 01:19:00+00:00,23163.3,23163.3,23152.4,23152.4,3.6852453,21
1677633600,2023-03-01 01:20:00+00:00,23152.5,23152.5,23147.6,23147.8,0.16899138,9
1677633660,2023-03-01 01:21:00+00:00,23147.6,23147.9,23147.6,23147.8,0.21513826999999996,12
1677633720,2023-03-01 01:22:00+00:00,23147.6,23147.6,23140.8,23141.2,0.11468963,22
1677633780,2023-03-01 01:23:00+00:00,23141.2,23148.4,23141.2,23148.2,0.20338378000000001,15
1677633840,2023-03-01 01:24:00+00:00,23148.2,23148.2,23147.8,23148.2,0.032002180000000005,12
1677633900,2023-03-01 01:25:00+00:00,23148.2,23148.2,23147.9,23148.0,0.25733109000000004,20
1677633960,2023-03-01 01:26:00+00:00,23148.0,23148.0,23147.9,23148.0,0.08303628,5
1677634020,2023-03-01 01:27:00+00:00,23148.0,23151.0,23143.8,23145.6,0.37358563999999994,26
1677634080,2023-03-01 01:28:00+00:00,23145.6,23145.6,23142.8,23142.9,0.74521777,15
1677634140,2023-03-01 01:29:00+00:00,23143.0,23143.8,23143.0,23143.8,0.3696627,11
1677634200,2023-03-01 01:30:00+00:00,23143.8,23189.9,23143.8,23189.9,1.2855061400000003,40
1677634260,2023-03-01 01:31:00+00:00,23189.9,23198.7,23189.9,23198.3,0.18166817,14
1677634320,2023-03-01 01:32:00+00:00,23198.4,23207.0,23198.1,23207.0,1.2334275099999998,37
1677634380,2023-03-01 01:33:00+00:00,23207.0,23243.0,23207.0,23240.9,3.6351580900000005,91
1677634440,2023-03-01 01:34:00+00:00,23243.0,23258.7,23243.0,23258.7,0.7810809900000002,39
1677634500,2023-03-01 01:35:00+00:00,23258.7,23275.0,23228.1,23229.2,0.5972056899999999,52
1677634560,2023-03-01 01:36:00+00:00,23229.2,23229.4,23228.9,23229.0,0.15351111,15
1677634620,2023-03-01 01:37:00+00:00,23228.9,23229.0,23214.2,23229.0,0.62022483,17
1677634680,2023-03-01 01:38:00+00:00,23229.0,23229.9,23219.7,23219.7,0.27203315,23
1677634740,2023-03-01 01:39:00+00:00,23224.2,23248.9,23220.2,23248.9,0.70907724,25
1677634800,2023-03-01 01:40:00+00:00,23248.5,23248.5,23226.3,23226.3,0.47749875,18
1677634860,2023-03-01 01:41:00+00:00,23226.5,23230.9,23225.2,23226.9,0.28657292999999995,17
1677634920,2023-03-01 01:42:00+00:00,23226.9,23240.5,23226.4,23227.0,0.5026472200000001,26
1677634980,2023-03-01 01:43:00+00:00,23227.1,23227.1,23226.5,23226.5,0.7150942199999999,15
1677635040,2023-03-01 01:44:00+00:00,23226.5,23242.0,23226.5,23242.0,0.6859545699999998,31
1677635100,2023-03-01 01:45:00+00:00,23242.0,23242.0,23241.3,23241.3,0.18193513000000003,18
1677635160,2023-03-01 01:46:00+00:00,23241.4,23248.5,23241.1,23248.5,0.4582612199999999,26
1677635280,2023-03-01 01:48:00+00:00,23248.9,23249.0,23248.6,23248.6,0.20148429999999998,10
1677635340,2023-03-01 01:49:00+00:00,23248.7,23249.0,23248.7,23249.0,2.01321804,11
1677635400,2023-03-01 01:50:00+00:00,23249.0,23249.1,23248.9,23249.1,3.0666204100000005,25
1677635460,2023-03-01 01:51:00+00:00,23249.1,23261.7,23249.1,23261.7,0.023592,8
1677635520,2023-03-01 01:52:00+00:00,23261.5,23275.0,23261.5,23275.0,0.09660984000000002,21
1677635580,2023-03-01 01:53:00+00:00,23275.0,23292.7,23275.0,23275.0,0.6301636899999999,61
1677635640,2023-03-01 01:54:00+00:00,23275.1,23275.1,23262.5,23263.6,0.15484219000000002,13
1677635700,2023-03-01 01:55:00+00:00,23263.6,23268.0,23261.0,23268.0,0.8926439000000002,24
1677635760,2023-03-01 01:56:00+00:00,23268.0,23268.0,23263.4,23263.4,0.16643717000000008,17
1677635820,2023-03-01 01:57:00+00:00,23263.4,23263.4,23245.6,23246.1,0.56944868,35
1677635880,2023-03-01 01:58:00+00:00,23246.1,23262.7,23246.0,23262.7,0.06394207000000002,12
1677635940,2023-03-01 01:59:00+00:00,23261.7,23261.8,23252.2,23252.5,0.1345204,14
1677636000,2023-03-01 02:00:00+00:00,23252.4,23252.5,23252.4,23252.5,0.08491567,9
1677636060,2023-03-01 02:01:00+00:00,23252.5,23262.7,23252.5,23262.7,0.06490301999999999,8
1677636120,2023-03-01 02:02:00+00:00,23262.7,23262.8,23262.7,23262.7,0.05021492,4
1677636180,2023-03-01 02:03:00+00:00,23262.8,23262.8,23252.6,23252.7,1.4414597800000002,32
1677636240,2023-03-01 02:04:00+00:00,23252.6,23252.6,23243.9,23247.9,1.62110137,19
1677636300,2023-03-01 02:05:00+00:00,23247.7,23247.7,23247.7,23247.7,0.010873999999999998,3
1677636360,2023-03-01 02:06:00+00:00,23247.7,23247.7,23247.4,23247.4,0.28304934,10
1677636420,2023-03-01 02:07:00+00:00,23247.5,23247.5,23247.5,23247.5,0.01309334,3
1677636480,2023-03-01 02:08:00+00:00,23247.5,23247.5,23247.5,23247.5,0.00101483,5
1677636540,2023-03-01 02:09:00+00:00,23247.5,23247.7,23247.4,23247.4,0.87120116,10
1677636600,2023-03-01 02:10:00+00:00,23247.4,23249.0,23247.4,23249.0,0.49152648,18
1677636660,2023-03-01 02:11:00+00:00,23249.0,23262.8,23249.0,23262.8,0.4333335099999999,27
1677636720,2023-03-01 02:12:00+00:00,23262.8,23266.1,23262.8,23266.1,0.04759876000000001,11
1677636780,2023-03-01 02:13:00+00:00,23266.0,23266.0,23266.0,23266.0,0.0006456599999999999,2
1677636840,2023-03-01 02:14:00+00:00,23266.0,23266.0,23266.0,23266.0,0.00091514,2
1677636900,2023-03-01 02:15:00+00:00,23265.9,23266.1,23264.8,23266.1,0.024607999999999994,9
1677636960,2023-03-01 02:16:00+00:00,23266.1,23266.1,23266.0,23266.1,0.06774551,8
1677637020,2023-03-01 02:17:00+00:00,23266.1,23279.4,23266.1,23275.7,0.24720253999999997,21
1677637080,2023-03-01 02:18:00+00:00,23277.6,23289.3,23277.6,23280.5,7.243685949999999,24
1677637140,2023-03-01 02:19:00+00:00,23285.3,23285.9,23283.9,23285.9,1.6389380999999998,7
1677637200,2023-03-01 02:20:00+00:00,23285.9,23290.6,23285.9,23289.3,0.06148855,10
1677637260,2023-03-01 02:21:00+00:00,23289.3,23290.2,23289.3,23290.2,0.027665520000000002,6
1677637320,2023-03-01 02:22:00+00:00,23289.9,23289.9,23288.9,23288.9,0.06527882,8
1677637380,2023-03-01 02:23:00+00:00,23288.9,23288.9,23275.6,23275.6,0.34456542999999995,25
1677637440,2023-03-01 02:24:00+00:00,23275.6,23275.6,23265.0,23265.0,0.052868830000000006,10
1677637500,2023-03-01 02:25:00+00:00,23265.0,23265.0,23253.9,23254.0,5.68272436,25
1677637560,2023-03-01 02:26:00+00:00,23254.0,23254.0,23253.9,23254.0,6.1821893800000005,21
1677637620,2023-03-01 02:27:00+00:00,23254.0,23273.6,23254.0,23272.5,1.70073535,30
1677637680,2023-03-01 02:28:00+00:00,23272.4,23272.4,23268.2,23268.4,0.18078282999999998,18
1677637740,2023-03-01 02:29:00+00:00,23268.3,23268.3,23247.2,23248.4,1.03719118,24
1677637800,2023-03-01 02:30:00+00:00,23247.5,23250.0,23247.5,23249.6,0.32468954000000005,9
1677637860,2023-03-01 02:31:00+00:00,23249.6,23249.6,23249.6,23249.6,0.0009,3
1677637920,2023-03-01 02:32:00+00:00,23249.6,23249.7,23249.6,23249.7,0.00771635,11
1677637980,2023-03-01 02:33:00+00:00,23249.6,23251.0,23249.6,23250.9,0.12173526000000001,15
1677638040,2023-03-01 02:34:00+00:00,23250.9,23264.7,23250.7,23264.7,0.7339385400000001,19
1677638100,2023-03-01 02:35:00+00:00,23264.6,23280.0,23264.6,23280.0,3.7287014000000034,48
1677638160,2023-03-01 02:36:00+00:00,23279.9,23296.1,23279.9,23296.0,3.768510320000002,55
1677638220,2023-03-01 02:37:00+00:00,23296.0,23299.5,23294.5,23296.0,4.370519069999999,37
1677638280,2023-03-01 02:38:00+00:00,23295.9,23296.0,23295.7,23295.8,0.21263300000000002,13
1677638340,2023-03-01 02:39:00+00:00,23295.7,23295.7,23280.7,23280.7,0.17310582000000002,27
1677638400,2023-03-01 02:40:00+00:00,23280.7,23282.7,23280.7,23282.7,0.12901458,18
1677638460,2023-03-01 02:41:00+00:00,23282.6,23282.8,23282.6,23282.8,0.09643697000000001,9
1677638520,2023-03-01 02:42:00+00:00,23282.8,23282.8,23282.7,23282.8,0.016008460000000002,10
1677638580,2023-03-01 02:43:00+00:00,23282.7,23300.0,23282.7,23300.0,0.34413972000000004,28
1677638640,2023-03-01 02:44:00+00:00,23300.0,23315.4,23300.0,23308.4,0.67494342,37
1677638700,2023-03-01 02:45:00+00:00,23308.3,23309.6,23307.4,23309.6,2.1653861200000004,18
1677638760,2023-03-01 02:46:00+00:00,23308.7,23309.4,23308.6,23308.6,1.9177965599999998,13
1677638820,2023-03-01 02:47:00+00:00,23308.6,23308.6,23299.1,23303.2,0.7890737499999997,19
1677638880,2023-03-01 02:48:00+00:00,23301.7,23301.7,23296.9,23296.9,0.01102134,9
1677638940,2023-03-01 02:49:00+00:00,23296.9,23299.1,23296.0,23296.0,0.01052411,8
1677639000,2023-03-01 02:50:00+00:00,23296.0,23300.6,23295.9,23299.7,0.11574591000000001,20
1677639060,2023-03-01 02:51:00+00:00,23300.5,23306.7,23300.5,23302.6,0.07768105000000002,12
1677639120,2023-03-01 02:52:00+00:00,23300.6,23305.3,23300.6,23304.0,0.05480964,11
1677639180,2023-03-01 02:53:00+00:00,23304.0,23314.2,23304.0,23312.9,0.60602514,23
1677639240,2023-03-01 02:54:00+00:00,23313.0,23313.0,23312.9,23312.9,0.03279308,9
1677639300,2023-03-01 02:55:00+00:00,23313.0,23313.0,23312.9,23313.0,0.012368259999999999,8
1677639360,2023-03-01 02:56:00+00:00,23313.0,23313.0,23312.9,23313.0,0.08484280999999999,10
1677639420,2023-03-01 02:57:00+00:00,23312.9,23313.0,23312.9,23313.0,0.01661078,7
1677639480,2023-03-01 02:58:00+00:00,23312.9,23327.6,23312.9,23327.6,4.680742299999999,31
1677639540,2023-03-01 02:59:00+00:00,23327.7,23332.0,23327.7,23332.0,0.055621630000000005,12
1677639600,2023-03-01 03:00:00+00:00,23332.0,23336.3,23325.6,23325.6,7.4748885299999985,50
1677639660,2023-03-01 03:01:00+00:00,23325.7,23325.7,23323.2,23323.3,0.05279191000000001,12
1677639720,2023-03-01 03:02:00+00:00,23323.3,23323.3,23323.1,23323.1,0.010185409999999999,10
1677639780,2023-03-01 03:03:00+00:00,23321.1,23321.1,23317.0,23317.1,0.06825321999999999,12
1677639840,2023-03-01 03:04:00+00:00,23317.0,23325.0,23317.0,23325.0,0.01591345,14
1677639900,2023-03-01 03:05:00+00:00,23324.9,23325.0,23324.9,23325.0,0.7789593800000001,8
1677639960,2023-03-01 03:06:00+00:00,23325.0,23354.0,23324.9,23345.7,19.395424609999996,67
1677640020,2023-03-01 03:07:00+00:00,23345.8,23370.0,23345.8,23362.7,4.303018590000001,88
1677640080,2023-03-01 03:08:00+00:00,23359.0,23359.0,23340.8,23348.8,2.3488516,25
1677640140,2023-03-01 03:09:00+00:00,23347.4,23347.4,23328.2,23333.1,3.5879490300000003,21
1677640200,2023-03-01 03:10:00+00:00,23330.3,23330.4,23317.0,23317.0,0.7190998100000001,18
1677640260,2023-03-01 03:11:00+00:00,23317.0,23321.1,23317.0,23320.0,1.0110700899999998,13
1677640320,2023-03-01 03:12:00+00:00,23320.8,23329.4,23320.8,23329.4,0.10796287000000002,18
1677640380,2023-03-01 03:13:00+00:00,23329.4,23380.0,23328.7,23380.0,8.446620159999998,71
1677640440,2023-03-01 03:14:00+00:00,23379.9,23449.6,23379.9,23445.1,24.189341230000004,202
1677640500,2023-03-01 03:15:00+00:00,23445.1,23476.4,23445.1,23464.1,7.189922059999999,75
1677640560,2023-03-01 03:16:00+00:00,23476.4,23493.4,23464.3,23466.9,2.7767450100000017,73
1677640620,2023-03-01 03:17:00+00:00,23466.9,23490.8,23466.9,23490.3,4.10159221,25
1677640680,2023-03-01 03:18:00+00:00,23490.2,23498.8,23478.4,23485.5,1.6190441899999999,29
1677640740,2023-03-01 03:19:00+00:00,23485.4,23485.4,23428.0,23428.0,8.16039445,62
1677640800,2023-03-01 03:20:00+00:00,23428.0,23452.8,23422.7,23448.0,13.227039889999997,43
1677640860,2023-03-01 03:21:00+00:00,23438.5,23447.4,23416.6,23416.6,1.3956480400000002,17
1677640920,2023-03-01 03:22:00+00:00,23416.7,23423.3,23398.6,23417.1,8.767291359999996,51
1677640980,2023-03-01 03:23:00+00:00,23424.8,23436.4,23422.7,23436.3,5.8829303300000015,43
1677641040,2023-03-01 03:24:00+00:00,23436.3,23456.4,23434.5,23434.5,22.928390979999996,59
1677641100,2023-03-01 03:25:00+00:00,23434.5,23453.1,23421.8,23453.0,5.6574522100000015,43
1677641160,2023-03-01 03:26:00+00:00,23453.1,23473.4,23449.5,23458.1,1.7393390100000004,29
1677641220,2023-03-01 03:27:00+00:00,23455.5,23460.9,23449.6,23459.5,0.06497614,20
1677641280,2023-03-01 03:28:00+00:00,23459.8,23460.0,23446.1,23452.8,1.3575605999999996,26
1677641340,2023-03-01 03:29:00+00:00,23452.8,23452.8,23423.0,23429.6,0.014107330000000001,12
1677641400,2023-03-01 03:30:00+00:00,23434.1,23453.3,23434.1,23453.3,0.09097114,15
1677641460,2023-03-01 03:31:00+00:00,23453.2,23453.3,23453.2,23453.3,0.10789927000000002,10
1677641520,2023-03-01 03:32:00+00:00,23453.3,23475.6,23453.3,23467.6,0.8944925100000001,33
1677641580,2023-03-01 03:33:00+00:00,23467.5,23475.4,23456.4,23457.0,0.6071843800000002,23
1677641640,2023-03-01 03:34:00+00:00,23459.0,23470.1,23459.0,23464.2,0.15814635,9
1677641700,2023-03-01 03:35:00+00:00,23468.2,23485.6,23468.2,23485.6,0.047040420000000006,17
1677641760,2023-03-01 03:36:00+00:00,23485.5,23485.6,23485.5,23485.5,0.00272,5
1677641820,2023-03-01 03:37:00+00:00,23485.6,23487.2,23485.5,23486.9,0.05515458,11
1677641880,2023-03-01 03:38:00+00:00,23486.9,23486.9,23465.8,23465.8,1.0803,30
1677641940,2023-03-01 03:39:00+00:00,23465.7,23465.8,23465.7,23465.8,0.005664000000000001,4
1677642000,2023-03-01 03:40:00+00:00,23465.7,23465.7,23450.2,23450.9,0.08599063000000001,13
1677642060,2023-03-01 03:41:00+00:00,23451.0,23463.3,23451.0,23463.2,0.0079362,11
1677642120,2023-03-01 03:42:00+00:00,23463.3,23473.6,23461.5,23473.4,0.08017782,14
1677642180,2023-03-01 03:43:00+00:00,23473.4,23482.3,23469.9,23482.3,2.282733180000001,21
1677642240,2023-03-01 03:44:00+00:00,23482.4,23486.9,23480.3,23482.3,0.08235419,17
1677642300,2023-03-01 03:45:00+00:00,23482.4,23487.0,23480.9,23480.9,0.016002939999999997,14
1677642360,2023-03-01 03:46:00+00:00,23470.1,23470.2,23461.6,23461.6,0.0157838,9
1677642420,2023-03-01 03:47:00+00:00,23461.5,23463.7,23461.5,23461.5,0.004779850000000001,9
1677642480,2023-03-01 03:48:00+00:00,23461.5,23461.5,23461.3,23461.3,0.0008000000000000001,4
1677642540,2023-03-01 03:49:00+00:00,23459.1,23459.1,23429.7,23432.7,3.069444660000001,41
1677642600,2023-03-01 03:50:00+00:00,23434.0,23445.2,23428.5,23428.6,1.5362107099999995,30
1677642660,2023-03-01 03:51:00+00:00,23428.6,23433.1,23426.6,23429.1,1.1668560099999998,13
1677642720,2023-03-01 03:52:00+00:00,23429.0,23429.1,23429.0,23429.1,0.01487185,4
1677642780,2023-03-01 03:53:00+00:00,23429.0,23429.0,23413.4,23413.5,0.07428340000000001,21
1677642840,2023-03-01 03:54:00+00:00,23413.5,23419.0,23413.5,23418.9,0.21449914,16
1677642900,2023-03-01 03:55:00+00:00,23418.9,23431.8,23418.9,23431.7,2.4157125,23
1677642960,2023-03-01 03:56:00+00:00,23431.7,23431.8,23431.7,23431.8,0.00446036,6
1677643020,2023-03-01 03:57:00+00:00,23431.7,23431.8,23431.7,23431.7,0.5313071300000001,10
1677643080,2023-03-01 03:58:00+00:00,23431.8,23431.8,23431.7,23431.7,0.015541339999999999,7
1677643140,2023-03-01 03:59:00+00:00,23431.8,23450.0,23431.8,23445.0,1.7071672699999998,21
1677643200,2023-03-01 04:00:00+00:00,23442.8,23451.0,23442.8,23450.9,0.39750205,16
1677643260,2023-03-01 04:01:00+00:00,23452.8,23453.7,23452.2,23453.4,0.04888829,10
1677643320,2023-03-01 04:02:00+00:00,23453.5,23454.7,23441.9,23441.9,0.42971096,17
1677643380,2023-03-01 04:03:00+00:00,23442.0,23442.0,23436.3,23436.3,0.007094960000000001,5
1677643440,2023-03-01 04:04:00+00:00,23436.3,23436.3,23436.2,23436.2,0.07910138,9
1677643500,2023-03-01 04:05:00+00:00,23436.2,23436.3,23436.2,23436.2,0.00429883,6
1677643560,2023-03-01 04:06:00+00:00,23436.3,23438.2,23436.3,23437.1,0.01562017,7
1677643620,2023-03-01 04:07:00+00:00,23437.2,23437.2,23437.1,23437.1,0.01091985,6
1677643680,2023-03-01 04:08:00+00:00,23437.1,23437.2,23437.1,23437.1,0.50818756,8
1677643740,2023-03-01 04:09:00+00:00,23436.9,23436.9,23436.8,23436.9,0.06355144,7
1677643800,2023-03-01 04:10:00+00:00,23436.8,23437.2,23436.3,23436.3,0.08222321,16
1677643860,2023-03-01 04:11:00+00:00,23437.1,23437.2,23436.2,23436.3,0.041387929999999996,8
1677643920,2023-03-01 04:12:00+00:00,23436.2,23437.0,23436.2,23436.9,0.14669911000000002,9
1677643980,2023-03-01 04:13:00+00:00,23436.2,23437.0,23436.2,23436.2,0.04492231,6
1677644040,2023-03-01 04:14:00+00:00,23436.2,23436.2,23436.2,23436.2,0.09829587,6
1677644100,2023-03-01 04:15:00+00:00,23436.2,23437.0,23436.2,23437.0,0.03559714,8
1677644160,2023-03-01 04:16:00+00:00,23436.9,23454.3,23436.9,23454.2,3.6890154699999997,32
1677644220,2023-03-01 04:17:00+00:00,23454.2,23470.1,23454.2,23469.3,0.17376675000000003,14
1677644280,2023-03-01 04:18:00+00:00,23466.7,23466.7,23460.6,23460.6,0.16157482999999997,8
1677644340,2023-03-01 04:19:00+00:00,23454.2,23454.2,23443.3,23444.0,0.0018764899999999998,5
1677644400,2023-03-01 04:20:00+00:00,23447.9,23455.7,23447.9,23455.4,0.00608053,7
1677644460,2023-03-01 04:21:00+00:00,23462.6,23463.9,23462.6,23463.8,0.00454713,6
1677644520,2023-03-01 04:22:00+00:00,23463.8,23472.9,23463.8,23472.9,0.01575708,12
1677644580,2023-03-01 04:23:00+00:00,23472.8,23476.5,23451.8,23452.7,0.72749156,23
1677644640,2023-03-01 04:24:00+00:00,23452.8,23473.8,23452.8,23470.8,0.09557836,12
1677644700,2023-03-01 04:25:00+00:00,23469.6,23473.1,23462.3,23463.0,0.07174478000000001,12
1677644760,2023-03-01 04:26:00+00:00,23461.8,23462.9,23461.8,23462.8,0.11881043,5
1677644820,2023-03-01 04:27:00+00:00,23462.8,23472.6,23462.8,23472.1,0.10780644,18
1677644880,2023-03-01 04:28:00+00:00,23472.6,23481.1,23472.6,23481.1,9.516798340000001,29
1677644940,2023-03-01 04:29:00+00:00,23481.0,23481.1,23473.2,23473.2,0.02699156,8
1677645000,2023-03-01 04:30:00+00:00,23470.9,23488.1,23470.9,23488.1,7.941266940000002,31
