,mean,mean,mean,std,std,std,count,count,count
,binance_kraken_spread,usdc_basis,usdc_basis_pct,binance_kraken_spread,usdc_basis,usdc_basis_pct,binance_kraken_spread,usdc_basis,usdc_basis_pct
period,,,,,,,,,
pre,-0.8400953346855596,0.500513184584179,0.0022496617115963955,11.262661627588395,9.148224629805906,0.04118537384327057,4930,4930,4930
event,-28.788447247706344,591.5239243119266,2.8755154745097355,269.28626304345937,669.3800167509485,3.322816213018408,4360,4360,4360
post,1.124510810390433,16.429972001866588,0.06399851436694422,26.282977565440085,30.910672833521332,0.11890529193939285,6429,6429,6429
